mal_id,title,title_english,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,synopsis,genres,studios,anime_key,valid_from,valid_to,is_current
615,Chronicles of Apex,Chronicles of Apex,OVA,Manga,12,Currently Airing,5.38,195700,8062,3237,407499,5563,An epic slice of life adventure featuring Chronicles of Apex.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Supernatural""}, {""mal_id"": 3, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",607,2026-01-01,,1
616,Rise of Chronos,Rise of Chronos,OVA,Original,26,Currently Airing,6.9,494063,2985,8789,702344,17670,An epic vampire adventure featuring Rise of Chronos.,"[{""mal_id"": 1, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",608,2026-01-01,,1
617,Tales of Apex,Tales of Apex,Movie,Original,1,Finished Airing,5.97,208605,6465,6899,267625,21716,An epic horror adventure featuring Tales of Apex.,"[{""mal_id"": 1, ""name"": ""Horror""}, {""mal_id"": 2, ""name"": ""Fantasy""}, {""mal_id"": 3, ""name"": ""Supernatural""}, {""mal_id"": 4, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""Ufotable""}]",609,2026-01-01,,1
618,Legend of Genesis,Legend of Genesis,ONA,Web manga,50,Finished Airing,5.52,134124,1798,1768,305458,1396,An epic psychological adventure featuring Legend of Genesis.,"[{""mal_id"": 1, ""name"": ""Psychological""}, {""mal_id"": 2, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""TMS Entertainment""}]",610,2026-01-01,,1
619,Rise of Starlight,Rise of Starlight,Special,Game,1,Currently Airing,6.89,359260,7868,4743,585528,18505,An epic isekai adventure featuring Rise of Starlight.,"[{""mal_id"": 1, ""name"": ""Isekai""}, {""mal_id"": 2, ""name"": ""Action""}, {""mal_id"": 3, ""name"": ""Harem""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}]",611,2026-01-01,,1
620,Beyond Eclipse,Beyond Eclipse,ONA,Light novel,100,Not yet aired,6.69,276831,1689,11488,407515,32930,An epic romance adventure featuring Beyond Eclipse.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Fantasy""}, {""mal_id"": 4, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""Bones""}]",612,2026-01-01,,1
621,Shadow of Destiny,Shadow of Destiny,Movie,Light novel,50,Finished Airing,7.33,40730,3271,1490,185312,3349,An epic romance adventure featuring Shadow of Destiny.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}]",613,2026-01-01,,1
622,Zero Chronos,Zero Chronos,OVA,Manga,25,Currently Airing,6.45,448318,4597,5752,476400,27408,An epic space adventure featuring Zero Chronos.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",614,2026-01-01,,1
623,Echoes of Titan,Echoes of Titan,Movie,Original,100,Currently Airing,6.98,55162,9938,1651,224793,28249,An epic horror adventure featuring Echoes of Titan.,"[{""mal_id"": 1, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",615,2026-01-01,,1
624,Shadow of Abyss,Shadow of Abyss,OVA,Game,26,Not yet aired,8.19,137137,9649,8665,311787,39640,An epic supernatural adventure featuring Shadow of Abyss.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Sports""}, {""mal_id"": 3, ""name"": ""Slice of Life""}, {""mal_id"": 4, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""Lerche""}]",616,2026-01-01,,1
625,Eternal Phantom,Eternal Phantom,TV,Web manga,24,Finished Airing,6.92,137323,7304,1617,201423,4917,An epic mystery adventure featuring Eternal Phantom.,"[{""mal_id"": 1, ""name"": ""Mystery""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",617,2026-01-01,,1
626,Cyber Vanguard,Cyber Vanguard,OVA,Original,100,Not yet aired,7.6,265292,1924,7146,560074,4447,An epic harem adventure featuring Cyber Vanguard.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Mystery""}, {""mal_id"": 3, ""name"": ""Seinen""}, {""mal_id"": 4, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}]",618,2026-01-01,,1
627,Beyond Chronos,Beyond Chronos,Special,Manga,24,Not yet aired,7.62,304226,6513,8111,329052,34905,An epic horror adventure featuring Beyond Chronos.,"[{""mal_id"": 1, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",619,2026-01-01,,1
628,Reborn in Genesis,Reborn in Genesis,Special,Game,1,Not yet aired,6.71,168275,7462,8255,283468,34421,An epic harem adventure featuring Reborn in Genesis.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Isekai""}, {""mal_id"": 3, ""name"": ""Thriller""}, {""mal_id"": 4, ""name"": ""Seinen""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",620,2026-01-01,,1
629,Kingdom of Vanguard,Kingdom of Vanguard,TV,Web manga,24,Currently Airing,7.5,179920,641,10480,298323,9718,An epic slice of life adventure featuring Kingdom of Vanguard.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""Trigger""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",621,2026-01-01,,1
630,Kingdom of Starlight,Kingdom of Starlight,OVA,Manga,25,Not yet aired,6.74,364840,2190,6691,559360,19336,An epic military adventure featuring Kingdom of Starlight.,"[{""mal_id"": 1, ""name"": ""Military""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}]",622,2026-01-01,,1
631,Cyber Aether,Cyber Aether,OVA,Manga,12,Not yet aired,6.79,293776,6259,10713,387436,16875,An epic historical adventure featuring Cyber Aether.,"[{""mal_id"": 1, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""David Production""}]",623,2026-01-01,,1
632,Fate of Apex,Fate of Apex,ONA,Light novel,50,Currently Airing,5.31,415173,2431,7849,497773,6150,An epic sports adventure featuring Fate of Apex.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}]",624,2026-01-01,,1
633,Beyond Genesis,Beyond Genesis,OVA,Light novel,13,Currently Airing,5.22,296244,9959,3078,308278,4561,An epic horror adventure featuring Beyond Genesis.,"[{""mal_id"": 1, ""name"": ""Horror""}, {""mal_id"": 2, ""name"": ""Historical""}, {""mal_id"": 3, ""name"": ""Military""}, {""mal_id"": 4, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""David Production""}, {""mal_id"": 2, ""name"": ""J.C.Staff""}]",625,2026-01-01,,1
634,Rise of Eclipse,Rise of Eclipse,ONA,Visual novel,1,Finished Airing,5.05,12861,223,10560,66148,2876,An epic romance adventure featuring Rise of Eclipse.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Music""}, {""mal_id"": 3, ""name"": ""Vampire""}, {""mal_id"": 4, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""David Production""}]",626,2026-01-01,,1
635,Rise of Phantom,Rise of Phantom,TV,Web manga,26,Not yet aired,6.5,14652,1393,3315,20578,9134,An epic sci-fi adventure featuring Rise of Phantom.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",627,2026-01-01,,1
636,Beyond Apex,Beyond Apex,TV,Novel,1,Finished Airing,8.39,570519,8924,4862,636046,6731,An epic slice of life adventure featuring Beyond Apex.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""Bones""}]",628,2026-01-01,,1
637,Saga of Starlight,Saga of Starlight,ONA,Light novel,26,Not yet aired,7.38,238186,4700,3701,463127,25224,An epic vampire adventure featuring Saga of Starlight.,"[{""mal_id"": 1, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",629,2026-01-01,,1
638,Tales of Paradox,Tales of Paradox,TV,Manga,13,Finished Airing,5.85,124599,7023,8692,314601,21954,An epic drama adventure featuring Tales of Paradox.,"[{""mal_id"": 1, ""name"": ""Drama""}, {""mal_id"": 2, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",630,2026-01-01,,1
639,Shadow of Chronos,Shadow of Chronos,OVA,Visual novel,26,Currently Airing,7.99,365808,1252,36,421293,9751,An epic parody adventure featuring Shadow of Chronos.,"[{""mal_id"": 1, ""name"": ""Parody""}, {""mal_id"": 2, ""name"": ""Cyberpunk""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",631,2026-01-01,,1
640,Rise of Titan,Rise of Titan,TV,Original,13,Finished Airing,4.34,292503,6309,5778,369350,20936,An epic thriller adventure featuring Rise of Titan.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",632,2026-01-01,,1
641,Beyond Chronos,Beyond Chronos,ONA,Web manga,100,Not yet aired,5.49,258353,8746,8071,460252,34906,An epic space adventure featuring Beyond Chronos.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Mecha""}, {""mal_id"": 3, ""name"": ""Shojo""}, {""mal_id"": 4, ""name"": ""Martial Arts""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""White Fox""}]",633,2026-01-01,,1
642,Echoes of Frontier,Echoes of Frontier,Movie,Original,1,Finished Airing,7.13,230488,282,5938,277232,36603,An epic shounen adventure featuring Echoes of Frontier.,"[{""mal_id"": 1, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",634,2026-01-01,,1
643,Beyond Starlight,Beyond Starlight,Movie,Novel,50,Finished Airing,4.82,309512,3453,3680,551888,3671,An epic adventure adventure featuring Beyond Starlight.,"[{""mal_id"": 1, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",635,2026-01-01,,1
644,Rise of Horizon,Rise of Horizon,ONA,Novel,13,Finished Airing,7.83,111659,2407,5985,151335,9268,An epic thriller adventure featuring Rise of Horizon.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}]",636,2026-01-01,,1
645,Reborn in Phantom,Reborn in Phantom,Special,Game,25,Currently Airing,6.57,493084,6743,11839,567543,22117,An epic action adventure featuring Reborn in Phantom.,"[{""mal_id"": 1, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""J.C.Staff""}]",637,2026-01-01,,1
646,Overlord Valhalla,Overlord Valhalla,ONA,Game,100,Not yet aired,6.81,11895,4228,9373,220717,32900,An epic drama adventure featuring Overlord Valhalla.,"[{""mal_id"": 1, ""name"": ""Drama""}, {""mal_id"": 2, ""name"": ""Fantasy""}, {""mal_id"": 3, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",638,2026-01-01,,1
647,Infinite Phantom,Infinite Phantom,Special,Manga,24,Currently Airing,5.5,222655,3010,9164,433581,39664,An epic vampire adventure featuring Infinite Phantom.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Sci-Fi""}, {""mal_id"": 4, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""David Production""}]",639,2026-01-01,,1
648,Reborn in Apex,Reborn in Apex,TV,Manga,12,Currently Airing,7.32,204689,9883,5497,347204,1848,An epic sports adventure featuring Reborn in Apex.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Thriller""}, {""mal_id"": 4, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}, {""mal_id"": 2, ""name"": ""Madhouse""}]",640,2026-01-01,,1
649,Echoes of Vanguard,Echoes of Vanguard,Movie,Web manga,24,Not yet aired,5.3,12010,531,3938,175077,17650,An epic seinen adventure featuring Echoes of Vanguard.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}]",641,2026-01-01,,1
650,Reborn in Aether,Reborn in Aether,OVA,Novel,50,Not yet aired,6.83,525014,5831,2123,628189,6391,An epic adventure adventure featuring Reborn in Aether.,"[{""mal_id"": 1, ""name"": ""Adventure""}, {""mal_id"": 2, ""name"": ""Sports""}, {""mal_id"": 3, ""name"": ""Comedy""}, {""mal_id"": 4, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",642,2026-01-01,,1
651,Cyber Chronos,Cyber Chronos,Special,Novel,1,Currently Airing,4.02,401173,2642,2483,652233,30360,An epic isekai adventure featuring Cyber Chronos.,"[{""mal_id"": 1, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",643,2026-01-01,,1
652,Reborn in Eclipse,Reborn in Eclipse,OVA,Visual novel,13,Currently Airing,8.3,541880,4766,5904,817233,28249,An epic parody adventure featuring Reborn in Eclipse.,"[{""mal_id"": 1, ""name"": ""Parody""}, {""mal_id"": 2, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""P.A. Works""}]",644,2026-01-01,,1
653,Legend of Frontier,Legend of Frontier,TV,Novel,1,Finished Airing,9.2,594938,5072,8965,856783,5722,An epic mystery adventure featuring Legend of Frontier.,"[{""mal_id"": 1, ""name"": ""Mystery""}, {""mal_id"": 2, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}]",645,2026-01-01,,1
654,Beyond Horizon,Beyond Horizon,Movie,Game,100,Currently Airing,6.6,94063,7754,4195,132357,28979,An epic sports adventure featuring Beyond Horizon.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Vampire""}, {""mal_id"": 4, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}]",646,2026-01-01,,1
655,Rise of Horizon,Rise of Horizon,OVA,Web manga,26,Currently Airing,7.83,135749,1368,11178,367869,27089,An epic adventure adventure featuring Rise of Horizon.,"[{""mal_id"": 1, ""name"": ""Adventure""}, {""mal_id"": 2, ""name"": ""Supernatural""}, {""mal_id"": 3, ""name"": ""Military""}, {""mal_id"": 4, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",647,2026-01-01,,1
656,Overlord Abyss,Overlord Abyss,Movie,Novel,12,Currently Airing,7.23,588541,6158,2593,593705,37374,An epic shojo adventure featuring Overlord Abyss.,"[{""mal_id"": 1, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",648,2026-01-01,,1
657,Zero Eclipse,Zero Eclipse,ONA,Game,100,Finished Airing,5.15,366387,1407,2954,611641,7110,An epic thriller adventure featuring Zero Eclipse.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""Lerche""}, {""mal_id"": 2, ""name"": ""Toei Animation""}]",649,2026-01-01,,1
658,Zero Chronos,Zero Chronos,TV,Original,100,Finished Airing,5.98,223464,8931,2552,474140,30809,An epic thriller adventure featuring Zero Chronos.,"[{""mal_id"": 1, ""name"": ""Thriller""}, {""mal_id"": 2, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",650,2026-01-01,,1
659,Rise of Destiny,Rise of Destiny,Movie,Manga,24,Finished Airing,8.05,451502,6930,4422,700704,16529,An epic shounen adventure featuring Rise of Destiny.,"[{""mal_id"": 1, ""name"": ""Shounen""}, {""mal_id"": 2, ""name"": ""Adventure""}, {""mal_id"": 3, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}, {""mal_id"": 2, ""name"": ""Ufotable""}]",651,2026-01-01,,1
660,Shadow of Eclipse,Shadow of Eclipse,Movie,Game,25,Finished Airing,7.65,440610,881,1515,716744,28094,An epic comedy adventure featuring Shadow of Eclipse.,"[{""mal_id"": 1, ""name"": ""Comedy""}, {""mal_id"": 2, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",652,2026-01-01,,1
661,Cyber Vanguard,Cyber Vanguard,OVA,Game,50,Finished Airing,5.94,168994,9190,9784,398994,13022,An epic mystery adventure featuring Cyber Vanguard.,"[{""mal_id"": 1, ""name"": ""Mystery""}, {""mal_id"": 2, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""Shaft""}, {""mal_id"": 2, ""name"": ""Trigger""}]",653,2026-01-01,,1
662,Reborn in Starlight,Reborn in Starlight,TV,Novel,50,Currently Airing,8.84,524206,8532,11834,691094,250,An epic cyberpunk adventure featuring Reborn in Starlight.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}, {""mal_id"": 2, ""name"": ""Historical""}, {""mal_id"": 3, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",654,2026-01-01,,1
663,Overlord Starlight,Overlord Starlight,Special,Novel,13,Not yet aired,5.25,197272,6186,3542,418565,22822,An epic josei adventure featuring Overlord Starlight.,"[{""mal_id"": 1, ""name"": ""Josei""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Drama""}, {""mal_id"": 4, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",655,2026-01-01,,1
664,Fate of Destiny,Fate of Destiny,ONA,Visual novel,50,Currently Airing,7.83,131304,5771,8888,393992,27918,An epic supernatural adventure featuring Fate of Destiny.,"[{""mal_id"": 1, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",656,2026-01-01,,1
665,Cyber Horizon,Cyber Horizon,ONA,Visual novel,25,Not yet aired,6.01,171058,7168,10390,456622,18572,An epic music adventure featuring Cyber Horizon.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""J.C.Staff""}, {""mal_id"": 2, ""name"": ""Trigger""}]",657,2026-01-01,,1
666,Tales of Eclipse,Tales of Eclipse,ONA,Web manga,1,Not yet aired,7.27,571694,4750,6892,624966,13895,An epic comedy adventure featuring Tales of Eclipse.,"[{""mal_id"": 1, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",658,2026-01-01,,1
667,Echoes of Apex,Echoes of Apex,ONA,Manga,26,Finished Airing,6.59,486983,8316,4647,704479,17548,An epic drama adventure featuring Echoes of Apex.,"[{""mal_id"": 1, ""name"": ""Drama""}, {""mal_id"": 2, ""name"": ""Mystery""}, {""mal_id"": 3, ""name"": ""Military""}, {""mal_id"": 4, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}]",659,2026-01-01,,1
668,Kingdom of Vanguard,Kingdom of Vanguard,OVA,Light novel,50,Finished Airing,8.72,544672,9106,6413,712118,12636,An epic cyberpunk adventure featuring Kingdom of Vanguard.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}, {""mal_id"": 2, ""name"": ""Romance""}, {""mal_id"": 3, ""name"": ""Action""}, {""mal_id"": 4, ""name"": ""Parody""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",660,2026-01-01,,1
669,Zero Aether,Zero Aether,Movie,Visual novel,24,Finished Airing,7.12,334078,2070,8262,606280,7767,An epic fantasy adventure featuring Zero Aether.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Thriller""}, {""mal_id"": 4, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}]",661,2026-01-01,,1
670,Zero Abyss,Zero Abyss,Special,Game,12,Not yet aired,6.97,160983,6266,415,176567,8565,An epic sports adventure featuring Zero Abyss.,"[{""mal_id"": 1, ""name"": ""Sports""}, {""mal_id"": 2, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}]",662,2026-01-01,,1
671,Overlord Specter,Overlord Specter,Movie,Game,50,Currently Airing,6.83,203744,848,4506,485456,5447,An epic romance adventure featuring Overlord Specter.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",663,2026-01-01,,1
672,Rise of Valhalla,Rise of Valhalla,TV,Visual novel,26,Finished Airing,7.5,189901,6403,1650,239542,32190,An epic drama adventure featuring Rise of Valhalla.,"[{""mal_id"": 1, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",664,2026-01-01,,1
673,Chronicles of Chronos,Chronicles of Chronos,OVA,Game,100,Finished Airing,7.36,440804,2946,4895,638545,674,An epic psychological adventure featuring Chronicles of Chronos.,"[{""mal_id"": 1, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}]",665,2026-01-01,,1
674,Shadow of Aether,Shadow of Aether,TV,Light novel,1,Not yet aired,6.71,547593,378,8487,682024,33547,An epic sports adventure featuring Shadow of Aether.,"[{""mal_id"": 1, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""Shaft""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",666,2026-01-01,,1
675,Rise of Destiny,Rise of Destiny,TV,Game,13,Currently Airing,6.74,145795,4484,7891,262013,13067,An epic drama adventure featuring Rise of Destiny.,"[{""mal_id"": 1, ""name"": ""Drama""}, {""mal_id"": 2, ""name"": ""Parody""}, {""mal_id"": 3, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",667,2026-01-01,,1
