mal_id,title,title_english,type,source,episodes,status,score,scored_by,rank,popularity,members,favorites,synopsis,genres,studios,bayesian_weighted_score
396,Fate of Frontier,Fate of Frontier,ONA,Game,50,Finished Airing,7.08,16970,1388,2249,93465,27263,An epic historical adventure featuring Fate of Frontier.,"[{""mal_id"": 1, ""name"": ""Historical""}, {""mal_id"": 2, ""name"": ""Mecha""}, {""mal_id"": 3, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""Lerche""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",6.87902941615649
397,Overlord Chronos,Overlord Chronos,Movie,Light novel,50,Not yet aired,7.12,403902,122,9469,591185,32657,An epic music adventure featuring Overlord Chronos.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""Trigger""}, {""mal_id"": 2, ""name"": ""Studio Ghibli""}]",7.085941987477473
398,Echoes of Abyss,Echoes of Abyss,TV,Light novel,25,Currently Airing,5.24,119161,8470,1282,372622,34308,An epic vampire adventure featuring Echoes of Abyss.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Seinen""}, {""mal_id"": 3, ""name"": ""Shounen""}, {""mal_id"": 4, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}]",5.704297326215854
399,Reborn in Phantom,Reborn in Phantom,TV,Visual novel,100,Not yet aired,6.09,360734,7688,9404,642245,21736,An epic josei adventure featuring Reborn in Phantom.,"[{""mal_id"": 1, ""name"": ""Josei""}, {""mal_id"": 2, ""name"": ""Ecchi""}, {""mal_id"": 3, ""name"": ""Cyberpunk""}, {""mal_id"": 4, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}, {""mal_id"": 2, ""name"": ""Madhouse""}]",6.177747788106171
400,Saga of Specter,Saga of Specter,OVA,Novel,1,Currently Airing,6.7,177792,7943,1352,205855,8321,An epic slice of life adventure featuring Saga of Specter.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""David Production""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",6.7243248226452215
401,Reborn in Abyss,Reborn in Abyss,Special,Game,13,Not yet aired,8.35,117468,7318,6059,210015,11504,An epic fantasy adventure featuring Reborn in Abyss.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Shojo""}, {""mal_id"": 3, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",7.890455490004061
402,Kingdom of Phantom,Kingdom of Phantom,ONA,Novel,50,Finished Airing,9.5,162138,7212,11895,423157,10973,An epic horror adventure featuring Kingdom of Phantom.,"[{""mal_id"": 1, ""name"": ""Horror""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Isekai""}, {""mal_id"": 4, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",8.866172020100123
403,Fate of Specter,Fate of Specter,ONA,Visual novel,25,Currently Airing,6.51,176241,8725,3829,420518,24900,An epic josei adventure featuring Fate of Specter.,"[{""mal_id"": 1, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""Madhouse""}]",6.576482202606954
404,Zero Paradox,Zero Paradox,TV,Manga,26,Currently Airing,7.88,331523,4467,5489,610528,17726,An epic fantasy adventure featuring Zero Paradox.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Isekai""}, {""mal_id"": 3, ""name"": ""Military""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",7.739880007234165
405,Kingdom of Horizon,Kingdom of Horizon,Special,Original,13,Currently Airing,6.27,254042,8973,174,357239,565,An epic josei adventure featuring Kingdom of Horizon.,"[{""mal_id"": 1, ""name"": ""Josei""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Thriller""}]","[{""mal_id"": 1, ""name"": ""Lerche""}, {""mal_id"": 2, ""name"": ""David Production""}]",6.358938370356727
406,Reborn in Valhalla,Reborn in Valhalla,TV,Web manga,24,Not yet aired,6.65,25351,1996,11602,74554,7872,An epic drama adventure featuring Reborn in Valhalla.,"[{""mal_id"": 1, ""name"": ""Drama""}, {""mal_id"": 2, ""name"": ""Isekai""}, {""mal_id"": 3, ""name"": ""Cyberpunk""}, {""mal_id"": 4, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""David Production""}]",6.756713912224125
407,Reborn in Starlight,Reborn in Starlight,OVA,Visual novel,12,Not yet aired,7.5,193713,7430,4529,327533,27992,An epic cyberpunk adventure featuring Reborn in Starlight.,"[{""mal_id"": 1, ""name"": ""Cyberpunk""}, {""mal_id"": 2, ""name"": ""Harem""}, {""mal_id"": 3, ""name"": ""Parody""}, {""mal_id"": 4, ""name"": ""Josei""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}]",7.358608281051893
408,Cyber Abyss,Cyber Abyss,Movie,Visual novel,12,Currently Airing,4.01,271282,3288,10000,411042,25741,An epic harem adventure featuring Cyber Abyss.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}, {""mal_id"": 2, ""name"": ""CloverWorks""}]",4.445881873245311
409,Shadow of Paradox,Shadow of Paradox,OVA,Manga,1,Finished Airing,9.15,111910,1154,9361,344425,16433,An epic fantasy adventure featuring Shadow of Paradox.,"[{""mal_id"": 1, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}, {""mal_id"": 2, ""name"": ""Doga Kobo""}]",8.427629547279352
410,Overlord Valhalla,Overlord Valhalla,Special,Manga,100,Currently Airing,6.31,346352,7145,6618,552521,4604,An epic fantasy adventure featuring Overlord Valhalla.,"[{""mal_id"": 1, ""name"": ""Fantasy""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Action""}, {""mal_id"": 4, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""Lerche""}]",6.373178689649604
411,Echoes of Valhalla,Echoes of Valhalla,OVA,Game,25,Currently Airing,7.2,561807,905,10360,750983,5951,An epic space adventure featuring Echoes of Valhalla.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Historical""}, {""mal_id"": 3, ""name"": ""Harem""}, {""mal_id"": 4, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}]",7.1681942181112674
412,Eternal Titan,Eternal Titan,OVA,Game,50,Finished Airing,7.21,403324,5887,7971,504464,5571,An epic historical adventure featuring Eternal Titan.,"[{""mal_id"": 1, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}, {""mal_id"": 2, ""name"": ""White Fox""}]",7.165971887656511
413,Overlord Destiny,Overlord Destiny,ONA,Manga,25,Currently Airing,8.14,250569,8749,7362,508067,1085,An epic adventure adventure featuring Overlord Destiny.,"[{""mal_id"": 1, ""name"": ""Adventure""}, {""mal_id"": 2, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",7.918889373155582
414,Legend of Titan,Legend of Titan,Special,Light novel,24,Finished Airing,8.27,549030,605,2320,790348,32050,An epic sports adventure featuring Legend of Titan.,"[{""mal_id"": 1, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""CloverWorks""}]",8.148204764369062
415,Chronicles of Paradox,Chronicles of Paradox,OVA,Novel,12,Currently Airing,8.15,181116,2797,9684,208308,4201,An epic romance adventure featuring Chronicles of Paradox.,"[{""mal_id"": 1, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",7.86027968639125
416,Tales of Horizon,Tales of Horizon,TV,Game,13,Currently Airing,5.71,422036,3494,747,593028,38878,An epic shojo adventure featuring Tales of Horizon.,"[{""mal_id"": 1, ""name"": ""Shojo""}, {""mal_id"": 2, ""name"": ""Martial Arts""}, {""mal_id"": 3, ""name"": ""Romance""}, {""mal_id"": 4, ""name"": ""Comedy""}]","[{""mal_id"": 1, ""name"": ""TMS Entertainment""}]",5.82660339465634
417,Shadow of Titan,Shadow of Titan,Special,Light novel,100,Finished Airing,8.58,176714,9536,667,371662,8750,An epic drama adventure featuring Shadow of Titan.,"[{""mal_id"": 1, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""TMS Entertainment""}]",8.18982118439973
418,Tales of Frontier,Tales of Frontier,ONA,Game,13,Finished Airing,9.31,298014,2345,10483,517234,17766,An epic action adventure featuring Tales of Frontier.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Parody""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}, {""mal_id"": 2, ""name"": ""Sunrise""}]",8.950936858862
419,Overlord Chronos,Overlord Chronos,Special,Manga,25,Currently Airing,6.91,189244,6862,75,452329,36560,An epic horror adventure featuring Overlord Chronos.,"[{""mal_id"": 1, ""name"": ""Horror""}, {""mal_id"": 2, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",6.8892722074534785
420,Echoes of Destiny,Echoes of Destiny,Movie,Visual novel,24,Currently Airing,5.6,566440,870,3174,833537,7394,An epic isekai adventure featuring Echoes of Destiny.,"[{""mal_id"": 1, ""name"": ""Isekai""}]","[{""mal_id"": 1, ""name"": ""Doga Kobo""}]",5.698210693660372
421,Rise of Paradox,Rise of Paradox,Movie,Visual novel,25,Currently Airing,8.22,382384,7425,710,532839,6853,An epic horror adventure featuring Rise of Paradox.,"[{""mal_id"": 1, ""name"": ""Horror""}, {""mal_id"": 2, ""name"": ""Cyberpunk""}, {""mal_id"": 3, ""name"": ""Vampire""}, {""mal_id"": 4, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",8.057045311574898
422,Legend of Genesis,Legend of Genesis,ONA,Light novel,26,Finished Airing,7.53,466928,1805,5344,638831,14937,An epic martial arts adventure featuring Legend of Genesis.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}, {""mal_id"": 2, ""name"": ""Studio Pierrot""}]",7.460437120836945
423,Tales of Phantom,Tales of Phantom,TV,Visual novel,13,Finished Airing,7.15,494369,9985,7455,749338,11679,An epic military adventure featuring Tales of Phantom.,"[{""mal_id"": 1, ""name"": ""Military""}, {""mal_id"": 2, ""name"": ""Mystery""}, {""mal_id"": 3, ""name"": ""Thriller""}, {""mal_id"": 4, ""name"": ""Parody""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}]",7.118846499341441
424,Zero Specter,Zero Specter,TV,Game,1,Currently Airing,6.25,352707,2237,1821,420402,30519,An epic music adventure featuring Zero Specter.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Ecchi""}]","[{""mal_id"": 1, ""name"": ""White Fox""}]",6.319631270377719
425,Overlord Chronos,Overlord Chronos,Special,Web manga,24,Finished Airing,7.48,164904,6746,8549,254999,32071,An epic harem adventure featuring Overlord Chronos.,"[{""mal_id"": 1, ""name"": ""Harem""}, {""mal_id"": 2, ""name"": ""Sports""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",7.324307225551875
426,Fate of Paradox,Fate of Paradox,ONA,Manga,1,Currently Airing,6.12,156706,8262,551,160368,27908,An epic sci-fi adventure featuring Fate of Paradox.,"[{""mal_id"": 1, ""name"": ""Sci-Fi""}, {""mal_id"": 2, ""name"": ""Action""}, {""mal_id"": 3, ""name"": ""Ecchi""}, {""mal_id"": 4, ""name"": ""Mecha""}]","[{""mal_id"": 1, ""name"": ""Bones""}]",6.287102067670992
427,Zero Paradox,Zero Paradox,ONA,Light novel,13,Currently Airing,8.08,586116,4847,3917,593629,5956,An epic music adventure featuring Zero Paradox.,"[{""mal_id"": 1, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""Bones""}, {""mal_id"": 2, ""name"": ""Toei Animation""}]",7.980239893352785
428,Chronicles of Paradox,Chronicles of Paradox,OVA,Game,100,Not yet aired,6.21,425551,23,10278,523515,4643,An epic horror adventure featuring Chronicles of Paradox.,"[{""mal_id"": 1, ""name"": ""Horror""}, {""mal_id"": 2, ""name"": ""Space""}, {""mal_id"": 3, ""name"": ""Music""}]","[{""mal_id"": 1, ""name"": ""Studio Ghibli""}]",6.273170932244912
429,Zero Titan,Zero Titan,TV,Web manga,26,Not yet aired,6.94,569284,899,8434,678888,23864,An epic slice of life adventure featuring Zero Titan.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}, {""mal_id"": 2, ""name"": ""P.A. Works""}]",6.929570213343152
430,Legend of Horizon,Legend of Horizon,Movie,Original,24,Not yet aired,5.77,588497,1861,10634,696825,31368,An epic supernatural adventure featuring Legend of Horizon.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Music""}, {""mal_id"": 3, ""name"": ""Shojo""}, {""mal_id"": 4, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}, {""mal_id"": 2, ""name"": ""J.C.Staff""}]",5.85150547300927
431,Fate of Phantom,Fate of Phantom,OVA,Visual novel,100,Not yet aired,5.42,66947,8630,2011,263408,30822,An epic supernatural adventure featuring Fate of Phantom.,"[{""mal_id"": 1, ""name"": ""Supernatural""}, {""mal_id"": 2, ""name"": ""Parody""}, {""mal_id"": 3, ""name"": ""Sci-Fi""}]","[{""mal_id"": 1, ""name"": ""A-1 Pictures""}, {""mal_id"": 2, ""name"": ""Madhouse""}]",6.014636886794873
432,Infinite Apex,Infinite Apex,Movie,Original,12,Finished Airing,7.75,84564,2700,4522,290394,7351,An epic martial arts adventure featuring Infinite Apex.,"[{""mal_id"": 1, ""name"": ""Martial Arts""}, {""mal_id"": 2, ""name"": ""Cyberpunk""}, {""mal_id"": 3, ""name"": ""Space""}]","[{""mal_id"": 1, ""name"": ""Kyoto Animation""}]",7.4010285068814845
433,Rise of Paradox,Rise of Paradox,Movie,Visual novel,26,Currently Airing,6.04,437270,7273,10563,722137,1417,An epic military adventure featuring Rise of Paradox.,"[{""mal_id"": 1, ""name"": ""Military""}, {""mal_id"": 2, ""name"": ""Mystery""}]","[{""mal_id"": 1, ""name"": ""MAPPA""}]",6.119095778521149
434,Infinite Destiny,Infinite Destiny,ONA,Web manga,100,Currently Airing,6.1,359943,4983,9294,532021,8657,An epic action adventure featuring Infinite Destiny.,"[{""mal_id"": 1, ""name"": ""Action""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",6.186697418909458
435,Infinite Genesis,Infinite Genesis,ONA,Light novel,13,Not yet aired,5.91,370774,8771,4674,520872,11955,An epic romance adventure featuring Infinite Genesis.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""Madhouse""}, {""mal_id"": 2, ""name"": ""Production I.G""}]",6.0170432108447764
436,Shadow of Starlight,Shadow of Starlight,Movie,Web manga,1,Not yet aired,5.74,388129,5193,5634,485858,9705,An epic romance adventure featuring Shadow of Starlight.,"[{""mal_id"": 1, ""name"": ""Romance""}, {""mal_id"": 2, ""name"": ""Drama""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",5.862203734516546
437,Eternal Apex,Eternal Apex,Movie,Visual novel,26,Finished Airing,6.26,424714,71,8949,687552,33263,An epic seinen adventure featuring Eternal Apex.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Slice of Life""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",6.318015984361111
438,Cyber Vanguard,Cyber Vanguard,ONA,Manga,13,Not yet aired,6.47,355636,9027,1915,415521,20200,An epic parody adventure featuring Cyber Vanguard.,"[{""mal_id"": 1, ""name"": ""Parody""}, {""mal_id"": 2, ""name"": ""Slice of Life""}, {""mal_id"": 3, ""name"": ""Harem""}, {""mal_id"": 4, ""name"": ""Shounen""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}]",6.512010571053851
439,Chronicles of Frontier,Chronicles of Frontier,Special,Web manga,24,Currently Airing,4.34,58206,3207,370,161520,5488,An epic music adventure featuring Chronicles of Frontier.,"[{""mal_id"": 1, ""name"": ""Music""}, {""mal_id"": 2, ""name"": ""Supernatural""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",5.481720422157737
440,Overlord Eclipse,Overlord Eclipse,ONA,Original,1,Currently Airing,6.4,448913,5652,5757,643705,20200,An epic mystery adventure featuring Overlord Eclipse.,"[{""mal_id"": 1, ""name"": ""Mystery""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Sports""}, {""mal_id"": 4, ""name"": ""Shojo""}]","[{""mal_id"": 1, ""name"": ""Lerche""}]",6.4411715068559054
441,Overlord Eclipse,Overlord Eclipse,Movie,Novel,50,Not yet aired,7.28,464499,6787,2287,616826,38491,An epic ecchi adventure featuring Overlord Eclipse.,"[{""mal_id"": 1, ""name"": ""Ecchi""}, {""mal_id"": 2, ""name"": ""Parody""}]","[{""mal_id"": 1, ""name"": ""David Production""}, {""mal_id"": 2, ""name"": ""TMS Entertainment""}]",7.234404187374515
442,Reborn in Starlight,Reborn in Starlight,ONA,Light novel,100,Not yet aired,6.82,429850,9305,2244,574153,13068,An epic slice of life adventure featuring Reborn in Starlight.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Toei Animation""}, {""mal_id"": 2, ""name"": ""Silver Link.""}]",6.819043451078462
443,Shadow of Frontier,Shadow of Frontier,ONA,Light novel,1,Finished Airing,6.33,518601,2524,4304,812825,19681,An epic seinen adventure featuring Shadow of Frontier.,"[{""mal_id"": 1, ""name"": ""Seinen""}, {""mal_id"": 2, ""name"": ""Psychological""}, {""mal_id"": 3, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""MAPPA""}]",6.372280966793938
444,Beyond Horizon,Beyond Horizon,Special,Visual novel,50,Currently Airing,7.45,70466,7800,11375,261132,7847,An epic mecha adventure featuring Beyond Horizon.,"[{""mal_id"": 1, ""name"": ""Mecha""}, {""mal_id"": 2, ""name"": ""Horror""}, {""mal_id"": 3, ""name"": ""Psychological""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",7.184705228031146
445,Eternal Valhalla,Eternal Valhalla,OVA,Light novel,1,Currently Airing,7.4,483939,5918,6874,555978,23339,An epic horror adventure featuring Eternal Valhalla.,"[{""mal_id"": 1, ""name"": ""Horror""}, {""mal_id"": 2, ""name"": ""Shounen""}, {""mal_id"": 3, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""wit Studio""}]",7.3448270308031445
446,Legend of Vanguard,Legend of Vanguard,Special,Original,26,Not yet aired,7.33,99599,4933,4448,188226,23768,An epic isekai adventure featuring Legend of Vanguard.,"[{""mal_id"": 1, ""name"": ""Isekai""}, {""mal_id"": 2, ""name"": ""Josei""}, {""mal_id"": 3, ""name"": ""Vampire""}]","[{""mal_id"": 1, ""name"": ""Kinema Citrus""}]",7.156476112808242
447,Tales of Specter,Tales of Specter,Movie,Manga,24,Finished Airing,8.25,432507,8248,3623,611929,12358,An epic action adventure featuring Tales of Specter.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""Ufotable""}, {""mal_id"": 2, ""name"": ""Shaft""}]",8.100864339791961
448,Tales of Chronos,Tales of Chronos,ONA,Web manga,26,Finished Airing,5.86,380680,4992,472,454563,7782,An epic vampire adventure featuring Tales of Chronos.,"[{""mal_id"": 1, ""name"": ""Vampire""}, {""mal_id"": 2, ""name"": ""Comedy""}, {""mal_id"": 3, ""name"": ""Drama""}, {""mal_id"": 4, ""name"": ""Historical""}]","[{""mal_id"": 1, ""name"": ""Sunrise""}]",5.970385901365283
449,Echoes of Starlight,Echoes of Starlight,ONA,Game,12,Finished Airing,6.92,137043,309,7935,179254,28272,An epic space adventure featuring Echoes of Starlight.,"[{""mal_id"": 1, ""name"": ""Space""}, {""mal_id"": 2, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Production I.G""}, {""mal_id"": 2, ""name"": ""Kyoto Animation""}]",6.890814197804783
450,Legend of Destiny,Legend of Destiny,TV,Novel,12,Finished Airing,7.42,69965,9860,3366,229114,38519,An epic adventure adventure featuring Legend of Destiny.,"[{""mal_id"": 1, ""name"": ""Adventure""}]","[{""mal_id"": 1, ""name"": ""Shaft""}]",7.166100946109282
451,Fate of Genesis,Fate of Genesis,Special,Novel,24,Not yet aired,7.37,369811,9343,1120,454989,6504,An epic action adventure featuring Fate of Genesis.,"[{""mal_id"": 1, ""name"": ""Action""}, {""mal_id"": 2, ""name"": ""Comedy""}, {""mal_id"": 3, ""name"": ""Fantasy""}]","[{""mal_id"": 1, ""name"": ""Silver Link.""}, {""mal_id"": 2, ""name"": ""Ufotable""}]",7.303400982823224
452,Chronicles of Destiny,Chronicles of Destiny,OVA,Game,13,Currently Airing,7.42,529187,1759,2964,779074,23263,An epic slice of life adventure featuring Chronicles of Destiny.,"[{""mal_id"": 1, ""name"": ""Slice of Life""}, {""mal_id"": 2, ""name"": ""Horror""}]","[{""mal_id"": 1, ""name"": ""David Production""}]",7.367410767161556
453,Zero Chronos,Zero Chronos,TV,Web manga,13,Currently Airing,7.24,130120,5919,11547,375386,18902,An epic isekai adventure featuring Zero Chronos.,"[{""mal_id"": 1, ""name"": ""Isekai""}, {""mal_id"": 2, ""name"": ""Romance""}]","[{""mal_id"": 1, ""name"": ""Studio Pierrot""}, {""mal_id"": 2, ""name"": ""wit Studio""}]",7.120862758161227
